Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Total,Date,Time,Payment,cogs,gross income,Rating
873-14-6353,Yangon,Member,Male,Food and beverages,24.82,7,182.427,2019-02-16,10,Credit card,173.74,8.687,7.1
584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,59.325,2019-03-13,15,Ewallet,56.5,2.825,9.6
544-55-9589,Mandalay,Member,Female,Electronic accessories,21.43,10,225.015,2019-01-28,11,Cash,214.3,10.715,6.2
166-19-2553,Yangon,Member,Male,Sports and travel,89.06,6,561.078,2019-01-18,17,Cash,534.36,26.718,9.9
737-88-5876,Yangon,Member,Male,Home and lifestyle,23.29,4,97.818,2019-03-19,11,Credit card,93.16,4.658,5.9
154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,548.184,2019-03-15,14,Ewallet,522.08,26.104,6.3
885-56-0389,Naypyitaw,Member,Male,Fashion accessories,52.35,1,54.9675,2019-02-12,17,Cash,52.35,2.6175,4.0
608-05-3804,Mandalay,Member,Male,Electronic accessories,39.75,1,41.7375,2019-02-25,20,Cash,39.75,1.9875,6.1
448-61-3783,Yangon,Normal,Female,Electronic accessories,90.02,8,756.168,2019-03-21,16,Credit card,720.16,36.008,4.5
761-49-0439,Mandalay,Member,Female,Electronic accessories,12.1,8,101.64,2019-01-19,10,Ewallet,96.8,4.84,8.6
490-95-0021,Mandalay,Member,Female,Food and beverages,33.21,10,348.705,2019-01-08,14,Ewallet,332.1,16.605,6.0
115-38-7388,Naypyitaw,Member,Female,Fashion accessories,10.18,8,85.512,2019-03-30,12,Credit card,81.44,4.072,9.5
311-13-6971,Mandalay,Member,Male,Sports and travel,31.99,10,335.895,2019-02-20,15,Credit card,319.9,15.995,9.9
291-55-6563,Yangon,Member,Female,Home and lifestyle,34.42,6,216.846,2019-03-30,12,Ewallet,206.52,10.326,7.5
548-48-3156,Yangon,Member,Female,Food and beverages,83.34,2,175.014,2019-03-19,13,Cash,166.68,8.334,7.6
460-93-5834,Yangon,Normal,Male,Sports and travel,45.58,7,335.013,2019-01-13,10,Cash,319.06,15.953,5.0
325-89-4209,Yangon,Member,Male,Food and beverages,87.9,1,92.295,2019-02-05,19,Ewallet,87.9,4.395,6.7
884-80-6021,Yangon,Member,Female,Electronic accessories,73.47,10,771.435,2019-03-23,13,Ewallet,734.7,36.735,9.5
137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,102.396,2019-03-13,12,Ewallet,97.52,4.876,6.8
880-46-5796,Yangon,Member,Male,Sports and travel,76.92,10,807.66,2019-03-17,19,Ewallet,769.2,38.46,5.6
389-70-2397,Naypyitaw,Normal,Female,Health and beauty,83.66,5,439.215,2019-02-21,10,Cash,418.3,20.915,7.2
114-35-5271,Mandalay,Normal,Female,Electronic accessories,57.91,8,486.444,2019-02-07,15,Cash,463.28,23.164,8.1
607-76-6216,Naypyitaw,Member,Female,Fashion accessories,92.49,5,485.5725,2019-03-02,16,Credit card,462.45,23.1225,8.6
715-20-1673,Mandalay,Normal,Male,Electronic accessories,28.38,5,148.995,2019-03-06,20,Cash,141.9,7.095,9.4
811-35-1094,Mandalay,Member,Male,Electronic accessories,50.45,6,317.835,2019-02-06,15,Credit card,302.7,15.135,8.9
699-88-1972,Mandalay,Normal,Male,Health and beauty,99.16,8,832.944,2019-01-28,17,Credit card,793.28,39.664,4.2
781-84-8059,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,446.439,2019-01-18,16,Ewallet,425.18,21.259,5.0
409-49-6995,Naypyitaw,Member,Female,Food and beverages,47.27,6,297.801,2019-02-05,10,Cash,283.62,14.181,8.8
725-54-0677,Naypyitaw,Member,Male,Health and beauty,85.6,7,629.16,2019-03-02,13,Cash,599.2,29.96,5.3
146-09-5432,Yangon,Member,Male,Food and beverages,35.04,9,331.128,2019-02-09,19,Ewallet,315.36,15.768,4.6
377-79-7592,Naypyitaw,Member,Female,Electronic accessories,44.84,9,423.738,2019-01-14,14,Credit card,403.56,20.178,7.5
509-10-0516,Mandalay,Normal,Male,Home and lifestyle,45.97,4,193.074,2019-02-09,12,Ewallet,183.88,9.194,5.1
595-94-9924,Yangon,Member,Female,Health and beauty,27.73,5,145.5825,2019-03-26,20,Credit card,138.65,6.9325,4.2
865-41-9075,Yangon,Normal,Male,Food and beverages,11.53,7,84.7455,2019-01-28,17,Cash,80.71,4.0355,8.1
545-07-8534,Naypyitaw,Normal,Female,Health and beauty,58.32,2,122.472,2019-02-14,12,Ewallet,116.64,5.832,6.0
118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,329.196,2019-03-24,17,Cash,313.52,15.676,7.9
450-42-3339,Naypyitaw,Normal,Male,Health and beauty,84.61,10,888.405,2019-02-09,18,Credit card,846.1,42.305,8.8
851-98-3555,Mandalay,Normal,Female,Health and beauty,82.88,5,435.12,2019-03-24,14,Credit card,414.4,20.72,6.6
186-71-5196,Yangon,Member,Female,Food and beverages,79.54,2,167.034,2019-03-27,16,Ewallet,159.08,7.954,6.2
624-01-8356,Mandalay,Normal,Female,Home and lifestyle,49.01,10,514.605,2019-01-27,10,Credit card,490.1,24.505,4.2
313-66-9943,Mandalay,Member,Female,Food and beverages,29.15,3,91.8225,2019-03-27,20,Credit card,87.45,4.3725,7.3
151-27-8496,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,235.746,2019-01-19,11,Ewallet,224.52,11.226,8.6
453-33-6436,Yangon,Normal,Female,Home and lifestyle,93.12,8,782.208,2019-02-07,10,Cash,744.96,37.248,6.8
522-57-8364,Yangon,Member,Male,Fashion accessories,51.34,8,431.256,2019-01-31,10,Ewallet,410.72,20.536,7.6
459-45-2396,Yangon,Member,Female,Food and beverages,99.6,3,313.74,2019-02-25,18,Cash,298.8,14.94,5.8
717-96-4189,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,223.587,2019-02-02,12,Cash,212.94,10.647,4.1
722-13-2115,Naypyitaw,Member,Male,Sports and travel,42.85,1,44.9925,2019-03-14,15,Credit card,42.85,2.1425,9.3
749-81-8133,Yangon,Normal,Female,Fashion accessories,94.67,4,397.614,2019-03-11,12,Cash,378.68,18.934,6.8
777-67-2495,Mandalay,Normal,Male,Home and lifestyle,68.97,3,217.2555,2019-02-22,11,Ewallet,206.91,10.3455,8.7
636-98-3364,Mandalay,Member,Female,Electronic accessories,26.26,3,82.719,2019-03-02,12,Ewallet,78.78,3.939,6.3
246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,338.2155,2019-03-10,15,Credit card,322.11,16.1055,5.1
181-82-6255,Mandalay,Normal,Female,Home and lifestyle,16.37,6,103.131,2019-02-08,10,Cash,98.22,4.911,7.0
838-02-1821,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,26.733,2019-02-22,12,Credit card,25.46,1.273,5.2
887-42-0517,Naypyitaw,Normal,Female,Sports and travel,83.14,7,611.079,2019-01-10,10,Credit card,581.98,29.099,6.6
457-12-0244,Naypyitaw,Member,Female,Sports and travel,35.22,6,221.886,2019-03-14,13,Ewallet,211.32,10.566,6.5
226-34-0034,Mandalay,Normal,Female,Electronic accessories,13.78,4,57.876,2019-01-10,11,Ewallet,55.12,2.756,9.0
321-49-7382,Mandalay,Member,Male,Sports and travel,88.31,1,92.7255,2019-02-15,17,Credit card,88.31,4.4155,5.2
397-25-8725,Yangon,Member,Female,Health and beauty,39.62,9,374.409,2019-01-13,17,Credit card,356.58,17.829,6.8
431-66-2305,Mandalay,Normal,Female,Electronic accessories,88.25,9,833.9625,2019-02-15,20,Credit card,794.25,39.7125,7.6
825-94-5922,Mandalay,Normal,Male,Sports and travel,25.31,2,53.151,2019-03-02,19,Ewallet,50.62,2.531,7.2
641-62-7288,Mandalay,Normal,Male,Home and lifestyle,99.92,6,629.496,2019-03-24,13,Ewallet,599.52,29.976,7.1
756-93-1854,Naypyitaw,Member,Female,Fashion accessories,83.35,2,175.035,2019-02-02,14,Credit card,166.7,8.335,9.5
243-55-8457,Yangon,Normal,Female,Food and beverages,74.44,10,781.62,2019-02-27,11,Ewallet,744.4,37.22,5.1
458-10-8612,Naypyitaw,Normal,Male,Health and beauty,64.08,7,470.988,2019-01-20,12,Ewallet,448.56,22.428,7.6
501-61-1753,Mandalay,Normal,Female,Home and lifestyle,63.15,6,397.845,2019-01-03,20,Ewallet,378.9,18.945,9.8
235-06-8510,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,270.018,2019-01-24,20,Ewallet,257.16,12.858,5.1
433-08-7822,Naypyitaw,Normal,Female,Health and beauty,78.89,7,579.8415,2019-01-05,19,Ewallet,552.23,27.6115,7.5
361-85-2571,Yangon,Normal,Female,Sports and travel,89.48,5,469.77,2019-03-30,10,Cash,447.4,22.37,7.4
131-70-8179,Yangon,Member,Female,Health and beauty,92.09,3,290.0835,2019-02-17,16,Cash,276.27,13.8135,4.2
500-02-2261,Naypyitaw,Normal,Female,Food and beverages,57.29,6,360.927,2019-03-21,17,Ewallet,343.74,17.187,5.9
720-72-2436,Yangon,Normal,Male,Food and beverages,66.52,4,279.384,2019-03-02,18,Ewallet,266.08,13.304,6.9
702-83-5291,Naypyitaw,Member,Male,Fashion accessories,99.82,9,943.299,2019-03-27,10,Cash,898.38,44.919,6.6
809-69-9497,Yangon,Normal,Female,Home and lifestyle,45.68,10,479.64,2019-01-19,19,Ewallet,456.8,22.84,5.7
449-16-6770,Yangon,Normal,Male,Health and beauty,50.79,5,266.6475,2019-02-19,14,Credit card,253.95,12.6975,5.3
333-23-2632,Yangon,Member,Male,Health and beauty,10.08,7,74.088,2019-03-28,20,Cash,70.56,3.528,4.2
489-82-1237,Yangon,Normal,Female,Electronic accessories,93.88,7,690.018,2019-01-05,11,Credit card,657.16,32.858,7.3
859-97-6048,Naypyitaw,Member,Male,Electronic accessories,84.25,2,176.925,2019-03-26,14,Credit card,168.5,8.425,5.3
676-10-2200,Mandalay,Member,Male,Fashion accessories,53.78,1,56.469,2019-02-03,20,Ewallet,53.78,2.689,4.7
373-88-1424,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,188.0025,2019-02-06,18,Ewallet,179.05,8.9525,7.9
365-16-4334,Mandalay,Normal,Female,Food and beverages,26.43,8,222.012,2019-02-24,14,Ewallet,211.44,10.572,8.9
503-21-4385,Mandalay,Member,Male,Health and beauty,39.91,3,125.7165,2019-02-21,12,Ewallet,119.73,5.9865,9.3
305-89-2768,Mandalay,Member,Female,Home and lifestyle,21.9,3,68.985,2019-01-09,18,Ewallet,65.7,3.285,4.7
574-80-1489,Mandalay,Member,Female,Food and beverages,62.85,4,263.97,2019-02-25,13,Ewallet,251.4,12.57,8.7
784-08-0310,Naypyitaw,Member,Female,Food and beverages,21.04,4,88.368,2019-01-13,13,Cash,84.16,4.208,7.6
200-40-6154,Mandalay,Member,Male,Home and lifestyle,65.91,6,415.233,2019-02-09,11,Cash,395.46,19.773,5.7
846-10-0341,Yangon,Normal,Female,Fashion accessories,42.57,7,312.8895,2019-01-06,11,Cash,297.99,14.8995,6.8
577-34-7579,Naypyitaw,Member,Male,Food and beverages,50.49,9,477.1305,2019-01-10,17,Cash,454.41,22.7205,5.4
430-02-3888,Mandalay,Normal,Male,Electronic accessories,46.02,6,289.926,2019-02-07,15,Cash,276.12,13.806,7.1
867-47-1948,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,165.9,2019-01-09,12,Cash,158.0,7.9,7.8
384-59-6655,Yangon,Member,Female,Food and beverages,98.66,9,932.337,2019-02-19,15,Cash,887.94,44.397,8.4
256-58-3609,Naypyitaw,Member,Male,Fashion accessories,91.98,1,96.579,2019-03-18,15,Cash,91.98,4.599,9.8
324-92-3863,Yangon,Member,Male,Electronic accessories,20.89,2,43.869,2019-02-05,18,Cash,41.78,2.089,9.8
593-08-5916,Yangon,Normal,Female,Fashion accessories,15.5,1,16.275,2019-03-19,15,Credit card,15.5,0.775,7.4
364-34-2972,Naypyitaw,Member,Male,Electronic accessories,96.82,3,304.983,2019-03-30,20,Cash,290.46,14.523,6.7
794-42-3736,Mandalay,Normal,Male,Food and beverages,33.33,2,69.993,2019-01-26,14,Credit card,66.66,3.333,6.4
172-42-8274,Mandalay,Normal,Female,Electronic accessories,38.27,2,80.367,2019-03-02,18,Credit card,76.54,3.827,5.8
558-60-5016,Yangon,Normal,Female,Home and lifestyle,33.3,9,314.685,2019-03-04,15,Ewallet,299.7,14.985,7.2
195-06-0432,Yangon,Member,Male,Home and lifestyle,81.01,3,255.1815,2019-01-13,12,Credit card,243.03,12.1515,9.3
605-03-2706,Yangon,Normal,Female,Health and beauty,15.8,3,49.77,2019-03-25,18,Cash,47.4,2.37,9.5
214-30-2776,Mandalay,Member,Female,Electronic accessories,34.49,5,181.0725,2019-03-11,19,Credit card,172.45,8.6225,9.0
746-04-1077,Mandalay,Member,Female,Food and beverages,84.63,10,888.615,2019-01-01,11,Credit card,846.3,42.315,9.0
448-34-8700,Mandalay,Member,Male,Home and lifestyle,36.91,7,271.2885,2019-02-10,13,Ewallet,258.37,12.9185,6.7
452-04-8808,Mandalay,Normal,Male,Electronic accessories,87.08,7,640.038,2019-01-26,15,Cash,609.56,30.478,5.5
531-56-4728,Yangon,Normal,Male,Home and lifestyle,80.08,3,252.252,2019-02-11,15,Cash,240.24,12.012,5.4
744-82-9138,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,180.873,2019-02-07,17,Cash,172.26,8.613,8.2
883-69-1285,Mandalay,Member,Male,Fashion accessories,49.92,2,104.832,2019-03-06,11,Credit card,99.84,4.992,7.0
221-25-5073,Yangon,Normal,Female,Food and beverages,74.66,4,313.572,2019-03-04,10,Cash,298.64,14.932,8.5
518-71-6847,Mandalay,Member,Male,Food and beverages,26.6,6,167.58,2019-02-26,15,Ewallet,159.6,7.98,4.9
156-20-0370,Mandalay,Normal,Female,Electronic accessories,25.45,1,26.7225,2019-03-10,18,Credit card,25.45,1.2725,5.1
151-33-7434,Mandalay,Normal,Female,Food and beverages,67.77,1,71.1585,2019-02-04,20,Credit card,67.77,3.3885,6.5
728-47-9078,Naypyitaw,Member,Male,Food and beverages,59.59,4,250.278,2019-01-19,12,Cash,238.36,11.918,9.8
809-46-1866,Yangon,Normal,Male,Health and beauty,58.15,4,244.23,2019-01-23,17,Cash,232.6,11.63,8.4
139-32-4183,Yangon,Member,Female,Sports and travel,97.48,9,921.186,2019-03-14,14,Ewallet,877.32,43.866,7.4
148-41-7930,Naypyitaw,Normal,Male,Health and beauty,99.96,7,734.706,2019-01-23,10,Cash,699.72,34.986,6.1
189-40-5216,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,708.3195,2019-01-09,11,Cash,674.59,33.7295,6.0
374-38-5555,Mandalay,Normal,Female,Fashion accessories,63.71,5,334.4775,2019-02-07,19,Ewallet,318.55,15.9275,8.5
764-44-8999,Mandalay,Normal,Female,Health and beauty,14.76,2,30.996,2019-02-18,14,Ewallet,29.52,1.476,4.3
552-44-5977,Mandalay,Member,Male,Health and beauty,62.0,8,520.8,2019-01-03,19,Credit card,496.0,24.8,6.2
267-62-7380,Naypyitaw,Member,Male,Electronic accessories,82.34,10,864.57,2019-03-29,19,Ewallet,823.4,41.17,4.3
430-53-4718,Mandalay,Member,Male,Health and beauty,75.37,8,633.108,2019-01-28,15,Credit card,602.96,30.148,8.4
886-18-2897,Yangon,Normal,Female,Food and beverages,56.56,5,296.94,2019-03-22,19,Credit card,282.8,14.14,4.5
602-16-6955,Mandalay,Normal,Female,Sports and travel,76.6,10,804.3,2019-01-24,18,Ewallet,766.0,38.3,6.0
745-74-0715,Yangon,Normal,Male,Electronic accessories,58.03,2,121.863,2019-03-10,20,Ewallet,116.06,5.803,8.8
690-01-6631,Mandalay,Normal,Male,Fashion accessories,17.49,10,183.645,2019-02-22,18,Ewallet,174.9,8.745,6.6
652-49-6720,Naypyitaw,Member,Female,Electronic accessories,60.95,1,63.9975,2019-02-18,11,Ewallet,60.95,3.0475,5.9
233-67-5758,Naypyitaw,Normal,Male,Health and beauty,40.35,1,42.3675,2019-01-29,13,Ewallet,40.35,2.0175,6.2
303-96-2227,Mandalay,Normal,Female,Home and lifestyle,97.38,10,1022.49,2019-03-02,17,Ewallet,973.8,48.69,4.4
727-02-1313,Yangon,Member,Male,Food and beverages,31.84,1,33.432,2019-02-09,13,Cash,31.84,1.592,7.7
347-56-2442,Yangon,Normal,Male,Home and lifestyle,65.82,1,69.111,2019-02-22,15,Cash,65.82,3.291,4.1
849-09-3807,Yangon,Member,Female,Fashion accessories,88.34,7,649.299,2019-02-18,13,Cash,618.38,30.919,6.6
